0.010 0.330 0.985
0.030 0.330 0.969
0.050 0.330 0.954
0.070 0.330 0.938
0.090 0.330 0.923
0.110 0.330 0.908
0.130 0.330 0.893
0.150 0.330 0.878
0.170 0.330 0.863
0.190 0.330 0.848
0.210 0.330 0.833
0.230 0.330 0.819
0.250 0.330 0.804
0.270 0.330 0.790
0.290 0.330 0.776
0.310 0.330 0.762
0.330 0.330 0.748
0.350 0.330 0.734
0.370 0.330 0.720
0.390 0.330 0.706
0.410 0.330 0.692
0.430 0.330 0.678
0.450 0.330 0.664
0.470 0.330 0.649
0.490 0.330 0.635
0.510 0.330 0.620
0.530 0.330 0.605
0.550 0.330 0.590
0.570 0.330 0.574
0.590 0.330 0.558
0.610 0.330 0.541
0.630 0.330 0.523
0.650 0.330 0.505
0.670 0.330 0.486
0.690 0.330 0.467
0.710 0.330 0.446
0.730 0.330 0.424
